method_id,file,start_line,kind,symptom,note
8cf6151001589e927cafb63195d6ccdfac8e182d,frontend/src/components/quality/QualityReportPanel.tsx,148,function,high_external_low_internal_ratio,only external edges
99f73ec73ad5d152c23c8161903b7e550740ff5e,frontend/src/components/quality/QualityReportPanel.tsx,321,function,high_external_low_internal_ratio,only external edges
e8dfdc3abe7b72647aa23e39e6556c3a138b7b60,frontend/src/components/quality/QualityReportPanel.tsx,361,function,high_external_low_internal_ratio,only external edges
697be9fbf2f619892f4cf757970c3c96feb370a3,frontend/src/components/quality/QualityReportPanel.tsx,391,function,high_external_low_internal_ratio,only external edges
9c47515b85856ec5aa6a93f8a51dd105a577f8c0,frontend/src/components/quality/QualityReportPanel.tsx,398,function,high_external_low_internal_ratio,only external edges
e11274ae6c6a2483c1860b5e705bf5e3e4bef22c,frontend/src/components/security/MFASettings.tsx,59,function,high_external_low_internal_ratio,only external edges
371d3d03f3eb6c62e713a482c850355dcc17c475,frontend/src/components/security/MFASettings.tsx,83,function,high_external_low_internal_ratio,only external edges
5f9e2874a04933840cc2a8507eb6b35b776521fe,frontend/src/components/security/MFASettings.tsx,182,function,high_external_low_internal_ratio,only external edges
f53a48ade5ea0ccec6de67ea5083a251c5199332,frontend/src/components/security/MFASettings.tsx,187,function,high_external_low_internal_ratio,only external edges
60b7656b3cc64760add25926bd8e95bf3607f898,frontend/src/components/security/MFASettings.tsx,193,function,high_external_low_internal_ratio,only external edges
38951f3de35f9e81a23ab1089f9c823677256c8c,frontend/src/components/security/MFASettings.tsx,228,function,high_external_low_internal_ratio,only external edges
1a5c219b52d88740b05f7803a9a1d288ea6d8c1c,frontend/src/components/security/MFASettings.tsx,233,function,high_external_low_internal_ratio,only external edges
da48ebcc455f91a3639c20f2a046f2dd5507486a,frontend/src/components/security/MFASettings.tsx,302,function,high_external_low_internal_ratio,only external edges
3c4133d2ad3d2e7319cebf38449bf17283c1e207,frontend/src/components/security/MFASettings.tsx,310,function,high_external_low_internal_ratio,only external edges
e685ae4d766ab8ce0e69c4ec12cab45cbe8c8bba,frontend/src/components/security/MFASettings.tsx,330,function,high_external_low_internal_ratio,only external edges
1b766de7ce542155dbab4c6dbde8edfef4ba4de3,frontend/src/components/security/MFASettings.tsx,338,function,high_external_low_internal_ratio,only external edges
4a46e191b42345de95c2b2f7e307f236df43066e,frontend/src/components/security/MFASettings.tsx,409,function,high_external_low_internal_ratio,only external edges
ce2afa996d7230eb1846361160478073396d2d5d,frontend/src/components/security/MFASettings.tsx,454,function,high_external_low_internal_ratio,only external edges
4966d58e2a127aff79e394414bf2e8921083bdab,frontend/src/components/security/MFASettings.tsx,461,function,high_external_low_internal_ratio,only external edges
30f3cc734674bd00eed9ba883daf203200e8279b,frontend/src/components/security/MFASettings.tsx,470,function,high_external_low_internal_ratio,only external edges
99263f45191f8349bd7e4aee52930dacf24332f0,frontend/src/components/security/MFASettings.tsx,479,function,high_external_low_internal_ratio,only external edges
01f736f2d36a2b2fd2f32f72328a0c4e3872b50e,frontend/src/components/security/MFASettings.tsx,485,function,high_external_low_internal_ratio,only external edges
1fbb24f58614b8890462aa221ca68b66d69a3d72,frontend/src/components/security/MFASettings.tsx,497,function,high_external_low_internal_ratio,only external edges
d77546c4a0b725f1773a6b054a552171adb5a3ba,frontend/src/components/security/MFASettings.tsx,509,function,high_external_low_internal_ratio,only external edges
4c55dd7ee17c77d3c19c3313d408b04696393b67,frontend/src/components/security/MFASettings.tsx,516,function,high_external_low_internal_ratio,only external edges
bb2419348eb02ad1b7a7299b539618b22e5add69,frontend/src/components/testing/TestAnalyticsDashboard.tsx,114,function,high_external_low_internal_ratio,only external edges
b6447742f1db4797c590f43eacbf676dd137fc96,frontend/src/components/testing/TestAnalyticsDashboard.tsx,173,function,high_external_low_internal_ratio,only external edges
c87cd1bec9593d4ee94a33c21be9c3ea1952c9b8,frontend/src/components/testing/TestAnalyticsDashboard.tsx,187,function,high_external_low_internal_ratio,only external edges
bc91bf3014846e3e578b1136012541e7ad7fe2ad,frontend/src/components/testing/TestAnalyticsDashboard.tsx,223,function,high_external_low_internal_ratio,only external edges
3fc76ed3962cdd3470c074a8854f3bb25cb5dda6,frontend/src/components/testing/TestAnalyticsDashboard.tsx,232,function,high_external_low_internal_ratio,only external edges
c51cdda28d3ecffadbb795d4ff652924b9ae7151,frontend/src/components/testing/TestAnalyticsDashboard.tsx,256,function,high_external_low_internal_ratio,only external edges
4979eb44cd6b6cb8f87112a8e02db4b8e9608d61,frontend/src/components/testing/TestAnalyticsDashboard.tsx,269,function,high_external_low_internal_ratio,only external edges
0154861ae0d9f9f9d6e6e8f41ea5ad2bb57287bd,frontend/src/components/testing/TestAnalyticsDashboard.tsx,319,function,high_external_low_internal_ratio,only external edges
568bec593324385a6cc6b0d6eab727420c643217,frontend/src/components/testing/TestAnalyticsDashboard.tsx,341,function,high_external_low_internal_ratio,only external edges
9f32725603ed61d1222e10ccf8fe908de86bd9f2,frontend/src/components/testing/TestAnalyticsDashboard.tsx,397,function,high_external_low_internal_ratio,only external edges
0e22271ae36d0eb2b3d4dac158e4dcf724479919,frontend/src/components/testing/TestAnalyticsDashboard.tsx,520,function,high_external_low_internal_ratio,only external edges
d9bc9e81f350724052ed227323f87800efc4aadb,frontend/src/components/traceability/DataConsistencyPanel.tsx,85,function,high_external_low_internal_ratio,only external edges
8d3d5ebb2fd12b32e7c8979552dd51f6aad862a3,frontend/src/components/traceability/DataConsistencyPanel.tsx,173,function,high_external_low_internal_ratio,only external edges
0cdf5e8957323036d77ee0430f7d3a4c5362c771,frontend/src/components/traceability/DataConsistencyPanel.tsx,238,function,high_external_low_internal_ratio,only external edges
5e24efeef64e42c6dfb08e48218ab2b29fe966d1,frontend/src/components/traceability/DataConsistencyPanel.tsx,273,function,high_external_low_internal_ratio,only external edges
7df08d26c3b49a20f2e8aae4330fc0beaa462e2d,frontend/src/components/traceability/DataConsistencyPanel.tsx,298,function,high_external_low_internal_ratio,only external edges
f8ff00102508504295a4d98dddfe724542fc0816,frontend/src/components/traceability/DataConsistencyPanel.tsx,313,function,high_external_low_internal_ratio,only external edges
a81b7e4acfb834ec1f7b2dd68ffac928069ce311,frontend/src/components/traceability/DataConsistencyPanel.tsx,320,function,high_external_low_internal_ratio,only external edges
216861ada773d459168433bac478f19c8c11b792,frontend/src/components/traceability/DataConsistencyPanel.tsx,333,function,high_external_low_internal_ratio,only external edges
98c0a70747733d7ec9ec5974a03f63a2ca652e3a,frontend/src/components/traceability/DataConsistencyPanel.tsx,385,function,high_external_low_internal_ratio,only external edges
6c5a06a49e5871da2ff9a3c41680da6ec1245b2c,frontend/src/components/traceability/DataConsistencyPanel.tsx,408,function,high_external_low_internal_ratio,only external edges
4348b6cfdd4c0414d7018676ae28cfbe6069855f,frontend/src/components/traceability/DataConsistencyPanel.tsx,439,function,high_external_low_internal_ratio,only external edges
664192af858d5cb010c34d39211a39c21a68a25d,frontend/src/components/traceability/DataConsistencyPanel.tsx,452,function,high_external_low_internal_ratio,only external edges
0cca4eb285422e1c24fe06fbc271e24c0c19ee5c,frontend/src/components/traceability/DataConsistencyPanel.tsx,477,function,high_external_low_internal_ratio,only external edges
ab764f42861ef9b05cde904e38344be44fb12039,frontend/src/components/traceability/DataConsistencyPanel.tsx,509,function,high_external_low_internal_ratio,only external edges
a5b81ccdefe524393df1f95c88007694a0666d48,frontend/src/components/traceability/DataConsistencyPanel.tsx,518,function,high_external_low_internal_ratio,only external edges
f9d4af17c020ce0cf9505c7d8bc43d38867c7ae7,frontend/src/components/traceability/DataConsistencyPanel.tsx,541,function,high_external_low_internal_ratio,only external edges
1cb743706d2039d93495fad2c649a812b0cd52ee,frontend/src/components/traceability/DataConsistencyPanel.tsx,545,function,high_external_low_internal_ratio,only external edges
314c6227d7e19d79fbd4738573a1de59e8810eaf,frontend/src/components/traceability/DataConsistencyPanel.tsx,549,function,high_external_low_internal_ratio,only external edges
8de126bc923e62ee04c6a1eef4fe7c2afce7313b,frontend/src/components/traceability/DataConsistencyPanel.tsx,553,function,high_external_low_internal_ratio,only external edges
47167712070d5503b1dc2db11f68a6e676140e55,frontend/src/components/traceability/DataConsistencyPanel.tsx,557,function,high_external_low_internal_ratio,only external edges
3d53399e7aa51f3580b9d520ba00501dd3e8da64,frontend/src/components/traceability/DataConsistencyPanel.tsx,568,function,high_external_low_internal_ratio,only external edges
51732dacc44b996f97423f86b913647f9885d60a,frontend/src/components/traceability/DataConsistencyPanel.tsx,584,function,high_external_low_internal_ratio,only external edges
585a8a189f08072c6996019740cb4a6e95cd9a79,frontend/src/components/traceability/DataConsistencyPanel.tsx,594,function,high_external_low_internal_ratio,only external edges
a35ed0c2632f892e043ce8c81e8bf456b3b16f1f,frontend/src/components/traceability/DataConsistencyPanel.tsx,697,function,high_external_low_internal_ratio,only external edges
8a4b9b96bd4b9a1e08cf9b9fc318d11620c436e9,frontend/src/components/traceability/DataConsistencyPanel.tsx,706,function,high_external_low_internal_ratio,only external edges
ec9d41c5990011a539ae4b3a3bb69b2ab1e7fac8,frontend/src/components/traceability/DataConsistencyPanel.tsx,707,function,high_external_low_internal_ratio,only external edges
b8f537212767237407a17497ec2bfa0cae694927,frontend/src/components/traceability/DataConsistencyPanel.tsx,711,function,high_external_low_internal_ratio,only external edges
18dad36f070111ce4217c8c99a3c18e557f836dd,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,70,function,high_external_low_internal_ratio,only external edges
8daff0b3103b85a1b4755f850b78fd395f57ea34,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,99,function,high_external_low_internal_ratio,only external edges
75a87dd1fc97768b906b104b9b8719c5072e8c35,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,141,function,high_external_low_internal_ratio,only external edges
f5cc12e8949770687ed03f7eb63a96295c8e06e9,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,260,function,high_external_low_internal_ratio,only external edges
da4ea6f2d69f9cb14a1c62b1ce806eff8041a2b6,frontend/src/components/traceability/ImpactAnalysisPanel.tsx,285,function,high_external_low_internal_ratio,only external edges
254c40961347fe3c6da9e4ab1ba0ef36925b5424,frontend/src/components/traceability/ImportExportDialog.tsx,40,function,high_external_low_internal_ratio,only external edges
6988960543765c595bd7d1c36487102bc4b814d6,frontend/src/components/traceability/ImportExportDialog.tsx,51,function,high_external_low_internal_ratio,only external edges
8e3f288d2cb24a45f0a9d769560de99922a26316,frontend/src/components/traceability/ImportExportDialog.tsx,68,function,high_external_low_internal_ratio,only external edges
f22514adc5b6c21b4d4f4bd21c49ab2b4da62095,frontend/src/components/traceability/ImportExportDialog.tsx,90,function,high_external_low_internal_ratio,only external edges
42412fcf9c289baf0b0e001aa2cb3e10d8bf298d,frontend/src/components/traceability/ImportExportDialog.tsx,100,function,high_external_low_internal_ratio,only external edges
69b9304b616a7a281db2d07b45f4ea40294ac791,frontend/src/components/traceability/ImportExportDialog.tsx,105,function,high_external_low_internal_ratio,only external edges
414c27498d944607857b07fe4562945c4620b33a,frontend/src/components/traceability/ImportExportDialog.tsx,116,function,high_external_low_internal_ratio,only external edges
a56ea0cba734e9dfa35ed9bb5e31aa2c1c9955a6,frontend/src/components/traceability/ImportExportDialog.tsx,146,function,high_external_low_internal_ratio,only external edges
a6292c2d9020fa6b7262466d3cd1206dcf28a91f,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,54,function,high_external_low_internal_ratio,only external edges
e04fb598ce90ff9911341f35dbff27d1d59df8ac,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,83,function,high_external_low_internal_ratio,only external edges
457889706914b89c72b04042ac0507c89a82651a,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,87,function,high_external_low_internal_ratio,only external edges
59af37a8cec1c35f0f3f700f8a4f3453e3404724,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,91,function,high_external_low_internal_ratio,only external edges
4673f2766d1bb9b0605cacbd2f68d55050287a1f,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,145,function,high_external_low_internal_ratio,only external edges
c663b20a309b3f7b90747cb280b5c18dcac19ebd,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,175,function,high_external_low_internal_ratio,only external edges
68d7e92af7267af66ee1d8e5f081f4775b86bbb3,frontend/src/components/traceability/OrphanedArtifactsPanel.tsx,280,function,high_external_low_internal_ratio,only external edges
9163af86b2bf9a592dce945c42cc7d1a0d689ab4,frontend/src/components/traceability/PropertiesPanel.tsx,21,function,high_external_low_internal_ratio,only external edges
838bb6fea1fbd9067439d8203704fe29c152390b,frontend/src/components/traceability/PropertiesPanel.tsx,24,function,high_external_low_internal_ratio,only external edges
6bb8cd0d6a4277e86ef457618c4326ab6ee9e392,frontend/src/components/traceability/PropertiesPanel.tsx,63,function,high_external_low_internal_ratio,only external edges
d56f13fc686414204b21e099f49e68333b25a3fb,frontend/src/components/traceability/PropertiesPanel.tsx,91,function,high_external_low_internal_ratio,only external edges
81c75717fb7a5ff7a4510194e8f6a421c6517eb3,frontend/src/components/traceability/PropertiesPanelEditable.tsx,67,function,high_external_low_internal_ratio,only external edges
ee2900c1e374921491dcc14d5fc1b346c6a5f3ff,frontend/src/components/traceability/PropertiesPanelEditable.tsx,74,function,high_external_low_internal_ratio,only external edges
54a3e7e419c3c637e4f94c1870e379f68d3d4d60,frontend/src/components/traceability/PropertiesPanelEditable.tsx,82,function,high_external_low_internal_ratio,only external edges
008209b9eb4e02cfec6d5461371b9e31afee1b29,frontend/src/components/traceability/PropertiesPanelEditable.tsx,86,function,high_external_low_internal_ratio,only external edges
f8e976b26f142b101edadc53d903dda52cdcd4e3,frontend/src/components/traceability/PropertiesPanelEditable.tsx,96,function,high_external_low_internal_ratio,only external edges
c24c2772d1c95e643f0cbf06be0010f4ef6c2de0,frontend/src/components/traceability/PropertiesPanelEditable.tsx,106,function,high_external_low_internal_ratio,only external edges
c9f4ff3471d7052ef2c9c289920fde44fe81acf0,frontend/src/components/traceability/PropertiesPanelEditable.tsx,120,function,high_external_low_internal_ratio,only external edges
94b677ea1b23ff80f10935efa63419022618f44f,frontend/src/components/traceability/PropertiesPanelEditable.tsx,128,function,high_external_low_internal_ratio,only external edges
e90ad034ce2ff585d39bda5d08d2a51483e6bd64,frontend/src/components/traceability/PropertiesPanelEditable.tsx,137,function,high_external_low_internal_ratio,only external edges
92706c5f8a765f9d589d27611a0e97fbf0e56495,frontend/src/components/traceability/PropertiesPanelEditable.tsx,150,function,high_external_low_internal_ratio,only external edges
9f2d0f17f07e353cd12b89494b303889b01deadb,frontend/src/components/traceability/PropertiesPanelEditable.tsx,159,function,high_external_low_internal_ratio,only external edges
7b3f556126d544a93c7b7fe593af729f50482cef,frontend/src/components/traceability/PropertiesPanelEditable.tsx,160,function,high_external_low_internal_ratio,only external edges
0dfff5c641a046db3cc01dac3217fc188b388d58,frontend/src/components/traceability/PropertiesPanelEditable.tsx,180,function,high_external_low_internal_ratio,only external edges
b2a6afde2ac876f1976a69c1aec8af9dffdc8d31,frontend/src/components/traceability/PropertiesPanelEditable.tsx,181,function,high_external_low_internal_ratio,only external edges
b65e5212a784d19eb94cffc1c3482b6bf2fe6205,frontend/src/components/traceability/PropertiesPanelEditable.tsx,199,function,high_external_low_internal_ratio,only external edges
51fd97bb2ceedcb05af28f64b031401510a8de41,frontend/src/components/traceability/PropertiesPanelEditable.tsx,205,function,high_external_low_internal_ratio,only external edges
a4a84931f78994cbc3937360ba1d0e650e526f7d,frontend/src/components/traceability/PropertiesPanelEditable.tsx,213,function,high_external_low_internal_ratio,only external edges
862c9bcfa0003b83c66a75dbc9a9d7f99e305ae8,frontend/src/components/traceability/PropertiesPanelEditable.tsx,220,function,high_external_low_internal_ratio,only external edges
0ce5b74efe5eb633da58fa65882395b7525f5530,frontend/src/components/traceability/PropertiesPanelEditable.tsx,230,function,high_external_low_internal_ratio,only external edges
eed7655881018d2bac27c4b818d1ed70295c2c82,frontend/src/components/traceability/PropertiesPanelEditable.tsx,239,function,high_external_low_internal_ratio,only external edges
ef54b5471cdf3beef5bd97412c26bfe692cb1e4c,frontend/src/components/traceability/PropertiesPanelEditable.tsx,248,function,high_external_low_internal_ratio,only external edges
29a2b5aa8023210818473185d4a621fb66c84af6,frontend/src/components/traceability/PropertiesPanelEditable.tsx,257,function,high_external_low_internal_ratio,only external edges
a189a0e0cd39b900c1c2d8b5359757fb41c4eed8,frontend/src/components/traceability/PropertiesPanelEditable.tsx,268,function,high_external_low_internal_ratio,only external edges
59b818e3c1478c1536daf4771f038cc348d0ca29,frontend/src/components/traceability/PropertiesPanelEditable.tsx,278,function,high_external_low_internal_ratio,only external edges
ec3835a330354fe280f12a7ecbb92dcf3e21a2f7,frontend/src/components/traceability/PropertiesPanelEditable.tsx,288,function,high_external_low_internal_ratio,only external edges
ed8d01bcad3125229b816deb711c4e3fa985ceb7,frontend/src/components/traceability/PropertiesPanelEditable.tsx,298,function,high_external_low_internal_ratio,only external edges
9e6ba9d99c222926c94490505a460cd173417e42,frontend/src/components/traceability/PropertiesPanelEditable.tsx,312,function,high_external_low_internal_ratio,only external edges
99991053b97bc739d22f022738d01db5348d0069,frontend/src/components/traceability/PropertiesPanelEditable.tsx,320,function,high_external_low_internal_ratio,only external edges
bfe21b54f6d2b897cc6986b7a2309c659456fcd3,frontend/src/components/traceability/PropertiesPanelEditable.tsx,334,function,high_external_low_internal_ratio,only external edges
2c72857028f02763f5ef0fcac2ca969fef8a211d,frontend/src/components/traceability/PropertiesPanelEditable.tsx,347,function,high_external_low_internal_ratio,only external edges
b63d3305740fb414709ab644d928c0c54a28b42d,frontend/src/components/traceability/PropertiesPanelEditable.tsx,362,function,high_external_low_internal_ratio,only external edges
275738bca3e3fac6265661c71aecd82707fdf740,frontend/src/components/traceability/PropertiesPanelEditable.tsx,377,function,high_external_low_internal_ratio,only external edges
a2b2db3931436700423b528c9d37c69d61f79e83,frontend/src/components/traceability/PropertiesPanelEditable.tsx,393,function,high_external_low_internal_ratio,only external edges
719170cd22d0d401a3667408e57be34e82ceee61,frontend/src/components/traceability/PropertiesPanelEditable.tsx,405,function,high_external_low_internal_ratio,only external edges
f3bc5808738aa50f30bc4a299903619a266394de,frontend/src/components/traceability/PropertiesPanelEditable.tsx,418,function,high_external_low_internal_ratio,only external edges
b8143fa9a37e4e1077eb4aeab96cb8a58497d96e,frontend/src/components/traceability/PropertiesPanelEditable.tsx,475,function,high_external_low_internal_ratio,only external edges
bdaa56732f6a2eef01d0911f28f2164569e057be,frontend/src/components/traceability/SyncHealthDashboard.tsx,85,function,high_external_low_internal_ratio,only external edges
c72fd112b6abba2ebd4df9b16ca52df8b4de70dc,frontend/src/components/traceability/SyncHealthDashboard.tsx,131,function,high_external_low_internal_ratio,only external edges
5617a1fa2fefccf5ec44d537a2fc89c92958b7a9,frontend/src/components/traceability/SyncHealthDashboard.tsx,154,function,high_external_low_internal_ratio,only external edges
1f0df9ce9dcf83b3b7971591bc4bf1745f656d2a,frontend/src/components/traceability/SyncHealthDashboard.tsx,207,function,high_external_low_internal_ratio,only external edges
994554f542f263ce2fb8e8819dbb49d6f6c4d85d,frontend/src/components/traceability/SyncHealthDashboard.tsx,267,function,high_external_low_internal_ratio,only external edges
5b0081cd43824c8ee64a1837cc3326c0bf1930a4,frontend/src/components/traceability/SyncHealthDashboard.tsx,290,function,high_external_low_internal_ratio,only external edges
adab0889e2ea6d6d1f71c8732aab3ad72bcdba68,frontend/src/components/traceability/SyncHealthDashboard.tsx,411,function,high_external_low_internal_ratio,only external edges
14527cdb821a2f9a8898f9bd3e30a1edd9f06dc9,frontend/src/components/traceability/TemplateDialog.tsx,27,function,high_external_low_internal_ratio,only external edges
24d801f4d3df4dfb22ac93543aa5dc4e7bc0d53d,frontend/src/components/traceability/TemplateDialog.tsx,46,function,high_external_low_internal_ratio,only external edges
acfb5c8fa695b9b42a363db20b5049c2d84f23a3,frontend/src/components/traceability/TemplateDialog.tsx,55,function,high_external_low_internal_ratio,only external edges
0179b4bccb1ba79d9202bfe2cfc9eeb66f9553b6,frontend/src/components/traceability/TemplateDialog.tsx,80,function,high_external_low_internal_ratio,only external edges
785227b58ccd1ebc4964a5549d32856f6d514b51,frontend/src/components/traceability/Toolbox.tsx,146,function,high_external_low_internal_ratio,only external edges
4eed47afbb8f498539f1003cfafb3ea8394dedc5,frontend/src/components/traceability/Toolbox.tsx,147,function,high_external_low_internal_ratio,only external edges
e9aa1b940feec640571f481313213a5c49542a2c,frontend/src/components/traceability/Toolbox.tsx,153,function,high_external_low_internal_ratio,only external edges
e08699b82518a6bd411d4df11e073053778c6213,frontend/src/components/traceability/Toolbox.tsx,160,function,high_external_low_internal_ratio,only external edges
39b29bb4347b2ee9c5bb6b8509f418611f610346,frontend/src/components/traceability/TraceabilityGraph.tsx,82,function,high_external_low_internal_ratio,only external edges
231a0aa65b3d149913cd1b7c298e903df729a976,frontend/src/components/traceability/TraceabilityGraph.tsx,120,function,high_external_low_internal_ratio,only external edges
2167220e4a829fd32fa82f12556c0d6dfd3df524,frontend/src/components/traceability/TraceabilityGraph.tsx,143,function,high_external_low_internal_ratio,only external edges
ace55264001e36ab994f94bd26dce7de2656aad7,frontend/src/components/traceability/TraceabilityGraph.tsx,156,function,high_external_low_internal_ratio,only external edges
ab4bba4c958478f360318540da87fda38994dfce,frontend/src/components/traceability/TraceabilityGraph.tsx,165,function,high_external_low_internal_ratio,only external edges
d3027b6774d476de6430f783962772e4ca9e2ae8,frontend/src/components/traceability/TraceabilityGraph.tsx,223,function,high_external_low_internal_ratio,only external edges
a00e014d3ea3b01f4d11ab9ded53bffec42155cf,frontend/src/components/traceability/TraceabilityGraph.tsx,234,function,high_external_low_internal_ratio,only external edges
cb831f202106612d71565c1aeb9c7f3f25f616b5,frontend/src/components/traceability/TraceabilityGraph.tsx,243,function,high_external_low_internal_ratio,only external edges
25b57dd8006dbe5ebcdbd663fe257e071bcccb56,frontend/src/components/traceability/TraceabilityGraph.tsx,264,function,high_external_low_internal_ratio,only external edges
8e7513dce8397d32ea8056ca1c0c2ff0a035f52e,frontend/src/components/traceability/TraceabilityGraph.tsx,280,function,high_external_low_internal_ratio,only external edges
42dc9673da07ba97f55e6e9ef4e04a7ff35f050b,frontend/src/components/traceability/TraceabilityGraph.tsx,287,function,high_external_low_internal_ratio,only external edges
ad42b565dcb57e5bbff823e0906aab2f447da377,frontend/src/components/traceability/TraceabilityGraph.tsx,294,function,high_external_low_internal_ratio,only external edges
cc12f8a5efc04251bf359235d5949774981f4296,frontend/src/components/traceability/TraceabilityGraph.tsx,301,function,high_external_low_internal_ratio,only external edges
0a624c21f5805663c36dec29644ba1cc399af3dc,frontend/src/components/traceability/TraceabilityGraph.tsx,307,function,high_external_low_internal_ratio,only external edges
51b80b25c2dea06a8358796490298ea184d378c8,frontend/src/components/traceability/TraceabilityGraph.tsx,342,function,high_external_low_internal_ratio,only external edges
58c56387c29dc38e8781419724665943424101e8,frontend/src/components/traceability/TraceabilityGraph.tsx,397,function,high_external_low_internal_ratio,only external edges
b79a0671e341ed30164c2b5709a0495af5d80d1e,frontend/src/components/traceability/TraceabilityGraph.tsx,411,function,high_external_low_internal_ratio,only external edges
473bdcec343816fe4783aa808ad6bdac3f872252,frontend/src/components/traceability/TraceabilityGraph.tsx,425,function,high_external_low_internal_ratio,only external edges
7a58180205ca93bae0a3eaad9ac452b1b386e096,frontend/src/components/traceability/TraceabilityGraph.tsx,503,function,high_external_low_internal_ratio,only external edges
ae4d4be09462aa1dcfd1c0f86d40aeb80f8adae6,frontend/src/components/traceability/ValidationPanel.tsx,28,function,high_external_low_internal_ratio,only external edges
8a08ae43e5865a87fb3301469f509c5436ed9862,frontend/src/components/traceability/ValidationPanel.tsx,54,function,high_external_low_internal_ratio,only external edges
2be7b33fd60d5b737d92198b116bfc12ae71d152,frontend/src/components/traceability/ValidationPanel.tsx,76,function,high_external_low_internal_ratio,only external edges
1eca40156f835c9a81f525cfca98c9d12336fb89,frontend/src/components/traceability/ValidationPanel.tsx,103,function,high_external_low_internal_ratio,only external edges
a9db026359083855da5c4a8ff354112423869378,frontend/src/components/traceability/ValidationPanel.tsx,125,function,high_external_low_internal_ratio,only external edges
f24199e3a62ba3c310aa5ae7c6935bf18a367bc9,frontend/src/components/traceability/nodes/BaseNode.tsx,17,function,high_external_low_internal_ratio,only external edges
aa5434ff144c2b019a42a5aa2b1e593c7164f27b,frontend/src/components/traceability/nodes/ConfluenceSourceNode.tsx,7,function,high_external_low_internal_ratio,only external edges
9bedefeb675b5f1bfcac712f195419460900266c,frontend/src/components/traceability/nodes/JiraIssueSourceNode.tsx,7,function,high_external_low_internal_ratio,only external edges
a871866673612c3a480f1d7dbe257727de14471c,frontend/src/components/traceability/nodes/JiraKeyExtractorNode.tsx,7,function,high_external_low_internal_ratio,only external edges
d86d3618184c0bb16503fac8cb00551c8cc8b782,frontend/src/hooks/useCapacityCalc.ts,49,function,high_external_low_internal_ratio,only external edges
f90cdfe918eda6a35146ba326b6c3bb87c84003c,frontend/src/hooks/useCapacityCalc.ts,72,function,high_external_low_internal_ratio,only external edges
e6017ce3c286d99cf552585969afa6fadc8bf6af,frontend/src/hooks/useCapacityCalc.ts,141,function,high_external_low_internal_ratio,only external edges
fffc3c47deea4b3aac9f0b76fb8b7c2b2bbd8c6b,frontend/src/hooks/useCapacityCalc.ts,173,function,high_external_low_internal_ratio,only external edges
534e2945f7429f3c944d5a2dd6f91a89c67b691a,frontend/src/hooks/useCapacityCalc.ts,265,function,high_external_low_internal_ratio,only external edges
457879e7595a4ffe99690744c790c56a2b8d9101,frontend/src/hooks/useCapacityCalc.ts,287,function,high_external_low_internal_ratio,only external edges
6ca917836c59ddd9ddc7857d4d40d1a7145abd92,frontend/src/hooks/useDebounce.ts,33,function,high_external_low_internal_ratio,only external edges
e7f064298841f6c1dbd6d8cfc9e638cb6f21659e,frontend/src/hooks/useDebounce.ts,36,function,high_external_low_internal_ratio,only external edges
014acca7169a1115162b97e3098ba4991dc8f57b,frontend/src/hooks/useDebounce.ts,37,function,high_external_low_internal_ratio,only external edges
8b939cdfbdff6a94881a5d034fe7070a6d788b4e,frontend/src/hooks/useDebounce.ts,41,function,high_external_low_internal_ratio,only external edges
b26833301c5c393a873bc777d0532fec52c45fcd,frontend/src/hooks/useDebounce.ts,76,function,high_external_low_internal_ratio,only external edges
09d13adc9e449a6d023381126dc98632091867f1,frontend/src/hooks/useDebounce.ts,90,function,high_external_low_internal_ratio,only external edges
37f2fd71f340b6973ee5021c0c40a3c72abb15be,frontend/src/hooks/useDebounce.ts,98,function,high_external_low_internal_ratio,only external edges
4859a6d29173ff95b0f7c30cec88402e41b78084,frontend/src/hooks/useDebounce.ts,103,function,high_external_low_internal_ratio,only external edges
5893e37f17627e1ae8fe9c436370b1fb7f481f63,frontend/src/hooks/useDebounce.ts,139,function,high_external_low_internal_ratio,only external edges
2b1b4e362113674d12872842a6578394040731e5,frontend/src/hooks/useDebounce.ts,154,function,high_external_low_internal_ratio,only external edges
3b328c58f962c180621473accf9b33df8a11e05d,frontend/src/hooks/useDebounce.ts,162,function,high_external_low_internal_ratio,only external edges
6f49eff4cc33f49bac7357109748596cd4650d89,frontend/src/hooks/useDebounce.ts,175,function,high_external_low_internal_ratio,only external edges
3c9d061abf282fddd41b4fa41a9df4e222faeca9,frontend/src/hooks/useDebounce.ts,226,function,high_external_low_internal_ratio,only external edges
0311d7b10306aaa32f13ba4bf2c4b6ac4bf63904,frontend/src/hooks/useDebounce.ts,234,function,high_external_low_internal_ratio,only external edges
01c9a8fddd379ff2130f8f0dd47e373412f06daf,frontend/src/hooks/useDebounce.ts,239,function,high_external_low_internal_ratio,only external edges
